Region,Category,Product,SalesChannel,Revenue,Profit,ProfitMargin,Date
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,17 August 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,18 August 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,19 August 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,25 August 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,13 October 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,06 October 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,23 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,24 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,26 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,30 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,02 October 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,16 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,17 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,28 August 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,02 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,09 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,10 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,12 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,13 September 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,02 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,03 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,04 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,05 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,06 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,08 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,23 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,25 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,26 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,15 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,17 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,20 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,24 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,28 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,01 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,04 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,11 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,13 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,14 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,16 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,18 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,13 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,14 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,06 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,09 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,20 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,21 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,18 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,26 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,05 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,06 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,23 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,03 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,08 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,11 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,12 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,15 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,19 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,20 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,22 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,24 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,26 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,08 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,08 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,10 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,15 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,16 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,05 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,06 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,29 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,31 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,07 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,09 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,19 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,20 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,23 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,25 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,26 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,28 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,10 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,12 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,13 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,14 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,15 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,29 December 2012
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,02 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,07 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,11 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,16 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,17 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,18 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Black",Internet,34.99,21.90,62.59,29 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,07 January 2014
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,08 January 2014
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,16 January 2014
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,17 January 2014
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,19 January 2014
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,23 January 2014
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,25 January 2014
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,28 January 2014
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,26 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,27 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,28 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,30 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,21 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,23 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,24 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,18 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,19 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,14 December 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,19 November 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,24 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,27 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,29 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,02 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,03 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,04 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,05 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,08 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,09 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,10 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,31 December 2012
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,12 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,19 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,10 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,29 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,31 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,04 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,05 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,18 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,20 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,23 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,24 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,25 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,10 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,11 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,13 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,03 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,04 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,07 July 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,12 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,20 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,22 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,25 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,27 June 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,24 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,26 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,04 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,06 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,07 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,11 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,12 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,07 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,08 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,10 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,12 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,15 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,17 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,18 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,19 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,27 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,01 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,03 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,05 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,06 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,08 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,09 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,11 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,22 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,23 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,24 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,15 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,16 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Red",Internet,34.99,21.90,62.59,17 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,20 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,13 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,14 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,15 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,24 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,25 February 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,03 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,06 March 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,29 December 2012
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,30 December 2012
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,03 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,11 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,13 January 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,28 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,29 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,01 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,03 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,07 May 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,20 April 2013
United Kingdom,Accessories,"Sport-100 Helmet, Blue",Internet,34.99,21.90,62.59,21 April 2013
